Id,Label,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
Frantisek Kovárík,,0,0,0,0,13
Frantisek Smolík,,0,0,0,0,13
Palo Bielik,,0,0,0,0,13
Antonie Nedosinská,,0,0,0,0,13
Adina Mandlová,,0,0,0,0,13
Marie Nademlejnská,,0,0,0,0,13
Jan Pivec,,0,0,0,0,13
Ladislav Pesek,,0,0,0,0,13
Antonín Novotný,,0,0,0,0,13
Karel Dostal,,0,0,0,0,13
Karel Cerný,,0,0,0,0,13
Raoul Schránil,,0,0,0,0,13
Ruzena Slemrová,,0,0,0,0,13
Milos Nedbal,,0,0,0,0,13
Martin Ruzek,,0,0,0,0,13
Marie Kyselková,,0,0,0,0,13
Josef Zíma,,0,0,0,0,13
Stanislav Neumann,,0,0,0,0,13
Eduard Kohout,,0,0,0,0,13
Josef Vinklár,,0,0,0,0,13
Vera Bensova,,0,0,0,0,13
Zdena Bronislavská,,0,0,0,0,13
Hana Vítová,,0,0,0,0,13
Otomar Korbelár,,0,0,0,0,13
Zdenek Díte,,0,0,0,0,13
Bohumil Machník,,0,0,0,0,13
Vítezslav Vejrazka,,0,0,0,0,13
Frantisek Paul,,0,0,0,0,13
Marie Blazková,,0,0,0,0,13
Antonín Zacpal,,0,0,0,0,13
Frantisek Kreuzmann,,0,0,0,0,13
Ladislav Bohác,,0,0,0,0,13
Karel Postranecký,,0,0,0,0,13
Marie Buresová,,0,0,0,0,13
Lola Skrbková,,0,0,0,0,13
Lilly Hodácová,,0,0,0,0,13
Mila Spazierova-Hezka,,0,0,0,0,13
Zdenka Baldová,,0,0,0,0,13
Eman Fiala,,0,0,0,0,13
Milada Gampeová,,0,0,0,0,13
Jayalakshmi,,0,0,0,0,10
Sripriya,,0,0,0,0,10
G.V. Narayana Rao,,0,0,0,0,10
Prasad Babu,,0,0,0,0,10
Pradeep Shakti,,0,0,0,0,10
Major Sundarrajan,,0,0,0,0,10
Jaishankar,,0,0,0,0,10
Kannadasan,,0,0,0,0,10
Pramila,,0,0,0,0,10
Sivakumar,,0,0,0,0,10
M.N. Rajam,,0,0,0,0,10
Sasikumar,,0,0,0,0,10
S.V. Subbaiah,,0,0,0,0,10
Suresh Chakravarthi,,0,0,0,0,10
Sujitha Dhanush,,0,0,0,0,10
Rajesh Kumar,,0,0,0,0,10
Robert,,0,0,0,0,10
Vikranth,,0,0,0,0,10
Sujatha,,0,0,0,0,10
Ravi Kumar,,0,0,0,0,9
Kumari Padmini,,0,0,0,0,10
Kutty Padmini,,0,0,0,0,10
K. Nataraj,,0,0,0,0,10
Rajashree,,0,0,0,0,9
T.S. Balaiah,,0,0,0,0,10
R. Muthuraman,,0,0,0,0,10
Kanchana,,0,0,0,0,10
Srikanth,,0,0,0,0,10
Sachu,,0,0,0,0,10
Suhasini,,0,0,0,0,9
Ramakrishna,,0,0,0,0,10
Jai Jagdeesh,,0,0,0,0,10
Sundar Raj,,0,0,0,0,10
Rajeev,,0,0,0,0,10
Vijayalakshmi Singh,,0,0,0,0,10
M.R.R. Vasu,,0,0,0,0,10
S.N. Lakshmi,,0,0,0,0,10
Thengai Srinivasan,,0,0,0,0,10
Shivaji Ganesan,,0,0,0,0,10
K.R. Vijaya,,0,0,0,0,9
S.S. Rajendran,,0,0,0,0,10
Jyothi Lakshmi,,0,0,0,0,10
V.S. Raghavan,,0,0,0,0,10
G. Shakuntala,,0,0,0,0,10
Ramana Murthi J.V.,,0,0,0,0,9
Chiranjeevi,,0,0,0,0,9
Vijaya Bhanu,,0,0,0,0,10
Vallam Narasimha Rao,,0,0,0,0,10
Manavalan Joseph,,0,0,0,0,14
Gemini Ganesan,,0,0,0,0,10
S.V. Sahasranamam,,0,0,0,0,10
S. Rama Rao,,0,0,0,0,10
C.K. Saraswathi,,0,0,0,0,10
Jayalalitha J,,0,0,0,0,10
A.V.M. Rajan,,0,0,0,0,10
Ramesh Aravind,,0,0,0,0,10
Sathyaraj,,0,0,0,0,10
Sridhar,,0,0,0,0,9
Vijayakanth,,0,0,0,0,10
Vivek,,0,0,0,0,10
Narayana P.L.,,0,0,0,0,10
Jaya Vijaya,,0,0,0,0,10
S.K. Misro,,0,0,0,0,10
Sridevi,,0,0,0,0,10
Vijaya Y.,,0,0,0,0,9
Calcutta Viswanathan,,0,0,0,0,10
S.A. Ashokan,,0,0,0,0,10
Gandhimathi,,0,0,0,0,10
Rajasulochana,,0,0,0,0,9
V. Gopalakrishnan,,0,0,0,0,10
Shoba,,0,0,0,0,10
Sumithra,,0,0,0,0,14
Shobha,,0,0,0,0,10
Anumandhu,,0,0,0,0,10
Oru Viral Krishna Rao,,0,0,0,0,10
M.S. Sundari Bai,,0,0,0,0,10
Jayakumari,,0,0,0,0,10
Sukumari,,0,0,0,0,14
Vijayalalitha,,0,0,0,0,9
Ganesh Rajagopalan,,0,0,0,0,10
Kumaresh Rajagopalan,,0,0,0,0,10
Surya,,0,0,0,0,10
Yamini,,0,0,0,0,10
Livingston,,0,0,0,0,10
K.S. Jayalakshmi,,0,0,0,0,10
Jayashankar,,0,0,0,0,14
Venniradai Nirmala,,0,0,0,0,10
Rahman,,0,0,0,0,14
Sithara,,0,0,0,0,14
Chi Gurudutt,,0,0,0,0,10
Ilaiyaraaja,,0,0,0,0,10
C.I.D. Shakunthala,,0,0,0,0,10
R.N. Sudarshan,,0,0,0,0,10
Ceylon Vijayendran,,0,0,0,0,10
Babu Mohan,,0,0,0,0,9
Sundar Krishna Urs,,0,0,0,0,10
Devilalita,,0,0,0,0,10
Brahmanandam,,0,0,0,0,9
Sulakshana,,0,0,0,0,9
Prathap Pothen,,0,0,0,0,10
T.S. Raghavendar,,0,0,0,0,10
Manimala,,0,0,0,0,10
R. Sundaramoorthy,,0,0,0,0,10
Shubha,,0,0,0,0,9
Master Sekar,,0,0,0,0,10
Kuyili,,0,0,0,0,10
Mysore Lokesh,,0,0,0,0,10
Thimmaiah,,0,0,0,0,10
Vishwa Vijetha,,0,0,0,0,10
R.K. Raman,,0,0,0,0,10
Shunmugham,,0,0,0,0,10
A.K. Veerasami,,0,0,0,0,10
Guhan,,0,0,0,0,10
Pramila Joshai,,0,0,0,0,10
Shantharam,,0,0,0,0,10
Mohan Das,,0,0,0,0,10
Indrani,,0,0,0,0,10
Sudha Sindhur,,0,0,0,0,10
M.S. Umesh,,0,0,0,0,10
Viji Chandrashekhar,,0,0,0,0,10
Gundu Kalyanam,,0,0,0,0,10
Seetha,,0,0,0,0,14
Dilip,,0,0,0,0,10
S. Ve. Sekar,,0,0,0,0,10
Barani,,0,0,0,0,10
Prathapachandran,,0,0,0,0,14
Jayasree,,0,0,0,0,14
Anita Raj,,0,0,0,0,6
Arjun Chakraborty,,0,0,0,0,6
Karan Razdan,,0,0,0,0,10
Mazhar Khan,,0,0,0,0,10
Shreeram Lagoo,,0,0,0,0,10
Sulochana Latkar,,0,0,0,0,10
Arun Bakshi,,0,0,0,0,10
Rammohan Sharma,,0,0,0,0,10
Nirmal Kumar Chakraborty,,0,0,0,0,6
Devika Mukherjee,,0,0,0,0,6
Akkineni Nageswara Rao,,0,0,0,0,9
Latha,,0,0,0,0,9
Nagabhushanam,,0,0,0,0,9
Suryakantham,,0,0,0,0,9
Dhulipala,,0,0,0,0,9
Raavi Kondala Rao,,0,0,0,0,9
Nuthan Prasad,,0,0,0,0,9
Lalit Tiwari,,0,0,0,0,8
Riju Bajaj,,0,0,0,0,8
Virendra Saxena,,0,0,0,0,8
Krishnamraju,,0,0,0,0,9
Balaiah M.,,0,0,0,0,9
Sarathi,,0,0,0,0,9
Mukkamala,,0,0,0,0,9
Varalakshmi P.R.,,0,0,0,0,9
Vijaya Nirmala,,0,0,0,0,9
Padmanabham,,0,0,0,0,9
Chalapathi Rao,,0,0,0,0,9
Lalu Ram,,0,0,0,0,8
Madan Lal,,0,0,0,0,8
Babu Das,,0,0,0,0,8
Bhakla Ram,,0,0,0,0,8
Ram Nath,,0,0,0,0,8
Anjali Paigankar,,0,0,0,0,8
Habib Tanvir,,0,0,0,0,8
Thakur Ram,,0,0,0,0,8
Mala Bai,,0,0,0,0,8
Kanta Rao,,0,0,0,0,9
Mada,,0,0,0,0,9
Bhanuchander,,0,0,0,0,9
Poornima Jayaram,,0,0,0,0,14
Subhalekha Sudhakar,,0,0,0,0,9
Rallapalli,,0,0,0,0,9
Rajendra Prasad,,0,0,0,0,9
Aamani,,0,0,0,0,9
A.V.S. Subramanyam,,0,0,0,0,9
Gundu Sudharshan,,0,0,0,0,9
Tanikella Bharani,,0,0,0,0,9
Dharmavarapu Subramanyam,,0,0,0,0,9
Jenny,,0,0,0,0,9
Kvv Panthulu,,0,0,0,0,9
M.B.K.V. Prasad Rao,,0,0,0,0,9
Sangeetha,,0,0,0,0,9
Murali,,0,0,0,0,14
Janardhana Rao Arja,,0,0,0,0,9
Radha,,0,0,0,0,9
Divyavani,,0,0,0,0,9
Gummadi,,0,0,0,0,9
Sindhuja,,0,0,0,0,9
Ananth,,0,0,0,0,9
Krishna,,0,0,0,0,9
Ramanna Panthulu Vinnakota,,0,0,0,0,9
Sivaramakrishnaiah,,0,0,0,0,9
Allu Venkateswarlu,,0,0,0,0,9
P. Naganjaneyu,,0,0,0,0,9
Chandrakala,,0,0,0,0,9
S.V. Ranga Rao,,0,0,0,0,10
Chittor V. Nagaiah,,0,0,0,0,10
Jamuna,,0,0,0,0,9
Hemalatha,,0,0,0,0,9
Nagaiah,,0,0,0,0,9
Mamta,,0,0,0,0,9
Kongara Jaggaiah,,0,0,0,0,9
Ramaprabha,,0,0,0,0,9
N.T. Rama Rao,,0,0,0,0,9
Adoor Bhasi,,0,0,0,0,14
Nellikode Bhaskaran,,0,0,0,0,14
Mallika Sukumaran,,0,0,0,0,9
Vidhubala,,0,0,0,0,9
Saroja Devi B.,,0,0,0,0,10
Kasinath Tata,,0,0,0,0,9
Jyothi,,0,0,0,0,10
Hemasundar,,0,0,0,0,9
Sean Penn,,0,0,0,0,7
Samantha Morton,,0,0,0,0,7
Ben Duncan,,0,0,0,0,7
Daniel Okrent,,0,0,0,0,7
Dan Moran,,0,0,0,0,7
Chris Bauer,,0,0,0,0,7
Constance Shulman,,0,0,0,0,7
Kellie Overbey,,0,0,0,0,7
Manuel Trejo Morales,,0,0,0,0,2
Susana Cora,,0,0,0,0,2
Lauro Benítez,,0,0,0,0,2
Mapy Cortés,,0,0,0,0,2
Emperatriz Carvajal,,0,0,0,0,2
María Cristina Lesser,,0,0,0,0,2
Edmundo Espino,,0,0,0,0,2
Alfredo Varela,,0,0,0,0,2
Joaquín Coss,,0,0,0,0,2
Jôji Ai,,0,0,0,0,5
Hiroko Isayama,,0,0,0,0,5
Kirin Kiki,,0,0,0,0,5
Kin'ya Kitaôji,,0,0,0,0,5
Mariko Mochizuki,,0,0,0,0,5
Yukiyo Toake,,0,0,0,0,5
Shah Rukh Khan,,0,0,0,0,10
Preity G Zinta,,0,0,0,0,10
Sabyasachi Chakrabarty,,0,0,0,0,10
Piyush Mishra,,0,0,0,0,10
Krishnakant,,0,0,0,0,10
Aditya Srivastav,,0,0,0,0,10
Ken Philip,,0,0,0,0,10
Sanjay Mishra,,0,0,0,0,10
Kazuko Yoshiyuki,,0,0,0,0,5
Ryûnosuke Kaneda,,0,0,0,0,5
Osami Nabe,,0,0,0,0,5
Jun Nagasawa,,0,0,0,0,5
Utae Shôji,,0,0,0,0,5
Yoshiko Mita,,0,0,0,0,5
Chôchô Miyako,,0,0,0,0,5
Akira Shimizu,,0,0,0,0,5
Ryôichi Tamagawa,,0,0,0,0,5
Machiko Soga,,0,0,0,0,5
Bernardo Sancristóbal,,0,0,0,0,2
Hugo Haas,,0,0,0,0,13
Karel Hasler,,0,0,0,0,13
Ferdinand Hart,,0,0,0,0,13
Bozena Svobodová,,0,0,0,0,13
Sasa Rasilov,,0,0,0,0,13
Oscar Marion,,0,0,0,0,13
Jan Richter,,0,0,0,0,13
Josef Rovenský,,0,0,0,0,13
Jarmila Marton,,0,0,0,0,13
Alexander Trebovský,,0,0,0,0,13
Svetla Svozilová,,0,0,0,0,13
Jirí Hlinomaz,,0,0,0,0,13
Vera Ferbasová,,0,0,0,0,13
Mirko Eliás,,0,0,0,0,13
Marie Ptáková,,0,0,0,0,13
Marie Glázrová,,0,0,0,0,13
Vladimír Borský,,0,0,0,0,13
Jirina Steimarová,,0,0,0,0,13
Jára Kohout,,0,0,0,0,13
Bohdan Lachman,,0,0,0,0,13
Frantisek Jerhot,,0,0,0,0,13
Karel Ceský,,0,0,0,0,13
Gustav Cech,,0,0,0,0,13
Marta Májová,,0,0,0,0,13
Josef Gruss,,0,0,0,0,13
Jirina Sedlácková,,0,0,0,0,13
Bolek Prchal,,0,0,0,0,13
Bedrich Veverka,,0,0,0,0,13
Josef Belský,,0,0,0,0,13
Jindrich Plachta,,0,0,0,0,13
Jirí Dréman,,0,0,0,0,13
Terezie Brzková,,0,0,0,0,13
Jirina Stepnicková,,0,0,0,0,13
Vladimír Repa,,0,0,0,0,13
Stella Májová,,0,0,0,0,13
Eliska Kucharová,,0,0,0,0,13
Frantisek Vnoucek,,0,0,0,0,13
Ludvík Veverka,,0,0,0,0,13
Vojta Novák,,0,0,0,0,13
Jarmila Holmová,,0,0,0,0,13
Karel Veverka,,0,0,0,0,13
Bela Jurdová,,0,0,0,0,13
Eva Océnasová,,0,0,0,0,13
Václav Tomsovský,,0,0,0,0,13
Irena Kacírková,,0,0,0,0,13
Truda Grosslichtová,,0,0,0,0,13
Marie Becvárová,,0,0,0,0,13
Otto Rubík,,0,0,0,0,13
Marie Grossová,,0,0,0,0,13
Ferenc Futurista,,0,0,0,0,13
Marta Fricová,,0,0,0,0,13
Zita Kabátová,,0,0,0,0,13
Gustav Nezval,,0,0,0,0,13
Vlasta Fabiánová,,0,0,0,0,13
Jana Dítetová,,0,0,0,0,13
Nadezda Vladyková,,0,0,0,0,13
Karel Lamac,,0,0,0,0,13
Ladislav H. Struna,,0,0,0,0,13
Suzanne Marwille,,0,0,0,0,13
Karel Schleichert,,0,0,0,0,13
Anna Opplová,,0,0,0,0,13
Eduard Slégl,,0,0,0,0,13
Karel Hradilák,,0,0,0,0,13
R.A. Dvorský,,0,0,0,0,13
Dolonchanpa Dasgupta,,0,0,0,0,6
Ajoy Ganguli,,0,0,0,0,6
Shyam Laha,,0,0,0,0,6
Sipra Mitra,,0,0,0,0,6
Bikash Roy,,0,0,0,0,6
Meche Barba,,0,0,0,0,2
Tony Díaz,,0,0,0,0,2
Dinos Iliopoulos,,0,0,0,0,12
Kostas Voutsas,,0,0,0,0,12
Ketty Panou,,0,0,0,0,12
Margarita Athanasiou,,0,0,0,0,12
Nikitas Platis,,0,0,0,0,12
Jenny Kyriakou,,0,0,0,0,12
Antonio Monsell,,0,0,0,0,2
Julio Taboada,,0,0,0,0,2
Álvaro Matute,,0,0,0,0,2
Rosario Dúrcal,,0,0,0,0,2
Ruben 'El Púas' Olivares,,0,0,0,0,2
Rafael Herrera,,0,0,0,0,2
Octavio Gómez 'Famoso',,0,0,0,0,2
Raúl Macías,,0,0,0,0,2
Mauro Vázquez,,0,0,0,0,2
Babe Vázquez,,0,0,0,0,2
Manuel Ramos,,0,0,0,0,2
Sergio Ramos,,0,0,0,0,2
Carlos Rotzinger,,0,0,0,0,2
Ofelia Guilmáin,,0,0,0,0,2
Pilar Pellicer,,0,0,0,0,2
Gilberto Román,,0,0,0,0,2
Alma Muriel,,0,0,0,0,2
Michel Strauss,,0,0,0,0,2
Nikos Stavridis,,0,0,0,0,12
Martha Vourtsi,,0,0,0,0,12
Giannis Gionakis,,0,0,0,0,12
Kostas Doukas,,0,0,0,0,12
Giorgos Bellos,,0,0,0,0,12
Priya Raman,,0,0,0,0,9
Kota Srinivasa Rao,,0,0,0,0,9
Gollapudi Maruthi Rao,,0,0,0,0,9
Giorgos Moutsios,,0,0,0,0,12
Souli Sabah,,0,0,0,0,12
Mitsi Konstadara,,0,0,0,0,12
Matina Karra,,0,0,0,0,12
Giorgos Tzifos,,0,0,0,0,12
Kostas Hatzihristos,,0,0,0,0,12
Dionysis Papagiannopoulos,,0,0,0,0,12
Kyveli Theohari,,0,0,0,0,12
Aliki Georgouli,,0,0,0,0,12
Stavros Xenidis,,0,0,0,0,12
Melpo Zarokosta,,0,0,0,0,12
Takis Hristoforidis,,0,0,0,0,12
Giota Soimoiri,,0,0,0,0,12
Haris Panayotou,,0,0,0,0,12
Xenia Kalogeropoulou,,0,0,0,0,12
Popi Alva,,0,0,0,0,12
Tom Cruise,,0,0,0,0,7
Colin Farrell,,0,0,0,0,7
Steve Harris,,0,0,0,0,7
Neal McDonough,,0,0,0,0,7
Patrick Kilpatrick,,0,0,0,0,7
Jessica Capshaw,,0,0,0,0,7
Richard Coca,,0,0,0,0,7
Keith Campbell,,0,0,0,0,7
Makoto Fujita,,0,0,0,0,5
Hiroaki Murakami,,0,0,0,0,5
Kazuko Katô,,0,0,0,0,5
Ken Nishida,,0,0,0,0,5
Ippei Hikaru,,0,0,0,0,5
Toshio Yamauchi,,0,0,0,0,5
Mari Shiraki,,0,0,0,0,5
Kunihiko Mitamura,,0,0,0,0,5
Henra Sagara,,0,0,0,0,5
Antigoni Valakou,,0,0,0,0,12
Giorgos Lefteriotis,,0,0,0,0,12
Mary Athanasiou,,0,0,0,0,12
Athena Michaelidou,,0,0,0,0,12
Giorgos Danis,,0,0,0,0,12
Eiko Takashiro,,0,0,0,0,5
Toshiyuki Hosokawa,,0,0,0,0,5
Hôsei Komatsu,,0,0,0,0,5
Michio Minami,,0,0,0,0,5
Mario Montenegro,,0,0,0,0,11
Deborah Sun,,0,0,0,0,11
Tita De Villa,,0,0,0,0,11
Alvin Enriquez,,0,0,0,0,11
Dido de la Paz,,0,0,0,0,11
Aida Carmona,,0,0,0,0,11
Mayumi Ogawa,,0,0,0,0,5
Kyôsuke Machida,,0,0,0,0,5
E.H. Eric,,0,0,0,0,5
Tazuko Niki,,0,0,0,0,5
Shin Minatsu,,0,0,0,0,5
Aleka Stratigou,,0,0,0,0,12
Dimitra Seremeti-Papachristou,,0,0,0,0,12
Pallavi Joshi,,0,0,0,0,8
Paul Slabolepszy,,0,0,0,0,8
Jack Devnarain,,0,0,0,0,8
Strini Pillai,,0,0,0,0,8
Charles Pillai,,0,0,0,0,8
Siraj Khan,,0,0,0,0,8
Prean Naidoo,,0,0,0,0,8
John Whiteley,,0,0,0,0,8
Akio Hasegawa,,0,0,0,0,5
Reiko Fujiwara,,0,0,0,0,5
Tadashi Iwata,,0,0,0,0,5
Michiko Sugata,,0,0,0,0,5
Gorô Mutsumi,,0,0,0,0,5
Kôichi Mizuhara,,0,0,0,0,5
Anna Synodinou,,0,0,0,0,12
Kakia Panagiotou,,0,0,0,0,12
Despo Diamantidou,,0,0,0,0,12
Pavlos Katapodis,,0,0,0,0,12
Giorgos Nakos,,0,0,0,0,12
Miyoko Akaza,,0,0,0,0,5
Hiroko Hasegawa,,0,0,0,0,5
Kôjirô Hongô,,0,0,0,0,5
Kôtarô Bandô,,0,0,0,0,0
Yoshiko Nakamura,,0,0,0,0,0
Carlos Ancira,,0,0,0,0,2
Emma Fink,,0,0,0,0,2
Omar Jasso,,0,0,0,0,2
Yerye Beirute,,0,0,0,0,2
Haley Joel Osment,,0,0,0,0,7
Jude Law,,0,0,0,0,7
Frances O'Connor,,0,0,0,0,7
Sam Robards,,0,0,0,0,7
Jake Thomas,,0,0,0,0,7
William Hurt,,0,0,0,0,7
Ken Leung,,0,0,0,0,7
Clark Gregg,,0,0,0,0,7
Kevin Sussman,,0,0,0,0,7
Tom Gallop,,0,0,0,0,7
Joaquín Cordero,,0,0,0,0,2
Ernestina Garfias,,0,0,0,0,2
Andrea Palma,,0,0,0,0,2
Amparo Arozamena,,0,0,0,0,2
Velia Vegar,,0,0,0,0,2
Nedumudi Venu,,0,0,0,0,14
Renjini,,0,0,0,0,14
Sreenivasan,,0,0,0,0,14
M.G. Soman,,0,0,0,0,14
Thikkurissy Sukumaran Nair,,0,0,0,0,14
Maniyanpilla Raju,,0,0,0,0,14
Innocent Vareed Thekkethala,,0,0,0,0,14
Sathyan Anthikad,,1,1,1,0,14
Seema,,0,0,0,0,14
K.P.A.C. Lalitha,,0,0,0,0,14
Janardanan,,0,0,0,0,14
Neena Kurup,,0,0,0,0,14
Kalyana Kumar,,0,0,0,0,10
N.K. Narasimhaiah,,0,0,0,0,10
G.K. Govinda Rao,,0,0,0,0,10
Eric Quizon,,0,0,0,0,11
Matthew Mendoza,,0,0,0,0,11
Jake Roxas,,0,0,0,0,11
Alvin Anson,,0,0,0,0,11
Anna Bautista,,0,0,0,0,11
Chantal Umali,,0,0,0,0,11
I.V. Sasi,,1,1,1,0,14
Nalini,,0,0,0,0,14
Venu Nagavalli,,0,0,0,0,14
Azeez,,0,0,0,0,14
Devan,,0,0,0,0,14
P.K. Abraham,,0,0,0,0,14
Achankunju,,0,0,0,0,14
Alummoodan,,0,0,0,0,14
Sara Glover,,0,0,0,0,14
Krishnachandran,,0,0,0,0,14
Vanitha Krishnachandran,,0,0,0,0,14
Swapna,,0,0,0,0,14
Rajkumar Sethupathy,,0,0,0,0,14
Jose Prakash,,0,0,0,0,14
Kaviyoor Ponnamma,,0,0,0,0,14
Mallika,,0,0,0,0,14
Sankaradi,,0,0,0,0,14
Jose Javier Reyes,,1,1,1,0,11
Patrick Garcia,,0,0,0,0,11
Zsa Zsa Padilla,,0,0,0,0,11
Laura James,,0,0,0,0,11
Edu Manzano,,0,0,0,0,11
Nida Blanca,,0,0,0,0,11
Cherry Pie Picache,,0,0,0,0,11
Eula Valdez,,0,0,0,0,11
Anna Larrucea,,0,0,0,0,11
Piolo Pascual,,0,0,0,0,11
Gilleth Sandico,,0,0,0,0,11
S. Shamsuddin,,0,0,0,0,4
Aziz Sattar,,0,0,0,0,4
Normadiah,,0,0,0,0,4
Siti Tanjung Perak,,0,0,0,0,4
Zaiton,,0,0,0,0,4
Dayang Sofia,,0,0,0,0,4
M. Babjan,,0,0,0,0,4
Sa'amah,,0,0,0,0,4
Malik Sutan Muda,,0,0,0,0,4
Sarimah,,0,0,0,0,4
Ahmad Mahmud,,0,0,0,0,4
Ahmad Nisfu,,0,0,0,0,4
K. Fatimah,,0,0,0,0,4
Rahimah Alias,,0,0,0,0,4
M. Zain,,0,0,0,0,4
Mariani,,0,0,0,0,4
Nyong Ismail,,0,0,0,0,4
Saloma,,0,0,0,0,4
Jorgito Kreutzmann,,0,0,0,0,2
Leonardo DiCaprio,,0,0,0,0,7
Cameron Diaz,,0,0,0,0,7
John C. Reilly,,0,0,0,0,7
Brendan Gleeson,,0,0,0,0,7
Gary Lewis,,0,0,0,0,7
Stephen Graham,,0,0,0,0,7
José Muñoz,,0,0,0,0,2
Ramón Sánchez,,0,0,0,0,2
Alberto Sacramento,,0,0,0,0,2
Carmen Hermosillo,,0,0,0,0,2
Arihiro Fujimura,,0,0,0,0,5
Ichirô Zaitsu,,0,0,0,0,5
Keiko Nishioka,,0,0,0,0,5
Masaru Taga,,0,0,0,0,5
Osamu Sakai,,0,0,0,0,5
Chûzaburô Wakamiya,,0,0,0,0,5
Alicia Rodríguez,,0,0,0,0,2
Paz Villegas,,0,0,0,0,2
Gelli De Belen,,0,0,0,0,11
Paolo Abrera,,0,0,0,0,11
Sharmaine Arnaiz,,0,0,0,0,11
Robin Da Roza,,0,0,0,0,11
John Estrada,,0,0,0,0,11
Claudine Barretto,,0,0,0,0,11
Rico Yan,,0,0,0,0,11
Jolina Magdangal,,0,0,0,0,11
Noel Trinidad,,0,0,0,0,11
Gina Pareño,,0,0,0,0,11
Enrique Herrera,,0,0,0,0,2
Alberto Martí,,0,0,0,0,2
Natalia Ortiz,,0,0,0,0,2
Adela Jaloma,,0,0,0,0,2
David Silva,,0,0,0,0,2
Matilde Palou,,0,0,0,0,2
Susana Guízar,,0,0,0,0,2
Gustavo Rojo,,0,0,0,0,2
Patricia Morán,,0,0,0,0,2
Haydee Gracia,,0,0,0,0,2
Gloria Morel,,0,0,0,0,2
Juan José Martínez Casado,,0,0,0,0,2
Miguel Wimer,,0,0,0,0,2
Galo Barcelata,,0,0,0,0,2
Humberto Rodríguez,,0,0,0,0,2
Fidel Ángel Espino,,0,0,0,0,2
José Wilhelmy,,0,0,0,0,2
Eda Lorna,,0,0,0,0,2
Jô Shishido,,0,0,0,0,5
Yasuhiro Suzuki,,0,0,0,0,5
Hiroko Fuji,,0,0,0,0,5
María Victoria,,0,0,0,0,2
Rosario Gálvez,,0,0,0,0,2
Rosendo Rosell,,0,0,0,0,2
Magdaleno Barba,,0,0,0,0,2
Amparo Morillo,,0,0,0,0,2
Ricardo Mutio,,0,0,0,0,2
Fernando Cortés,,0,0,0,0,2
Max Langler,,0,0,0,0,2
Keizô Kawasaki,,0,0,0,0,5
Ryûji Shinagawa,,0,0,0,0,5
Yûko Yashio,,0,0,0,0,5
Hiroko Yajima,,0,0,0,0,5
Noriko Hodaka,,0,0,0,0,5
Kyôko Kishida,,0,0,0,0,5
Mako Midori,,0,0,0,0,5
Isao Kuraishi,,0,0,0,0,5
Tomoo Uchida,,0,0,0,0,5
Yûji Moriya,,0,0,0,0,5
Kôichi Itô,,0,0,0,0,5
Sachiko Hidari,,0,0,0,0,5
Tito Guízar,,0,0,0,0,2
Jesús Graña,,0,0,0,0,2
Emma Duval,,0,0,0,0,2
Raúl Guerrero,,0,0,0,0,2
Guillermo Murray,,0,0,0,0,2
León Barroso,,0,0,0,0,2
Pablo González,,0,0,0,0,2
Padma Vaasanthi,,0,0,0,0,10
Chandrahasa Alva,,0,0,0,0,10
Chayadevi,,0,0,0,0,10
Kalpanarani,,0,0,0,0,10
B.K. Shankar,,0,0,0,0,10
Therisamma,,0,0,0,0,10
Umashree,,0,0,0,0,10
B.S. Dwarakish,,0,0,0,0,10
B. Jaya,,0,0,0,0,10
Anil Kumar,,0,0,0,0,10
Margaret Thomsen,,0,0,0,0,10
Dinesh,,0,0,0,0,10
Sharapanjara Iyengar,,0,0,0,0,10
Musari Krishnamurthy,,0,0,0,0,10
Dikki Madhava Rao,,0,0,0,0,10
H.V. Subba Rao,,0,0,0,0,10
Chethan,,0,0,0,0,10
B. Hanumanthachar,,0,0,0,0,10
B.R. Jayaram,,0,0,0,0,10
Gode Lakshminarayan,,0,0,0,0,10
Anantharam Maccheri,,0,0,0,0,10
Bharath Bhagavathar,,0,0,0,0,10
Pratima Devi,,0,0,0,0,10
Basavaraj Gudigeri,,0,0,0,0,10
G.V. Hiremath,,0,0,0,0,10
Ramu Kanagal,,0,0,0,0,10
Triveni Kanagal,,0,0,0,0,10
M.S. Karanth,,0,0,0,0,10
Srinath,,0,0,0,0,10
Sathyapriya,,0,0,0,0,10
Satyabhama,,0,0,0,0,10
Upasane Seetharam,,0,0,0,0,10
Chandrashekhar Vaidya,,0,0,0,0,10
Jayanthi Jr.,,0,0,0,0,10
Ranga,,0,0,0,0,10
Advani Lakshmi Devi,,0,0,0,0,10
Ramachandra Sastry H.R.,,0,0,0,0,10
Kanagal Prabhakara Sastry,,0,0,0,0,10
Rajkumar,,0,0,0,0,10
R. Nagendra Rao,,0,0,0,0,10
Makeup Subbanna,,0,0,0,0,10
K.M. Rathnakar,,0,0,0,0,10
Bangalore Nagesh,,0,0,0,0,10
Nanjunda Arakalagudu,,0,0,0,0,10
Vijaya Chamadeswari,,0,0,0,0,10
Vaishali Kasaravalli,,0,0,0,0,10
Pandithachar,,0,0,0,0,10
Vajramuni,,0,0,0,0,10
Rama Devi,,0,0,0,0,10
Sampath,,0,0,0,0,10
Ambarish,,0,0,0,0,10
Aparna,,0,0,0,0,10
